original_image_file,cropped_image_file,Date,Tag Number,Tag Number 3,det_num,det_confidence,species1,prob1,Human_verified_spp,species2,prob2,species3,prob3,entropy,classification_precision,Species,Trademark/Cultivar,AscensionNumber,EYB_Inflorescence Type,RHS_InflorescentType,Flower Type,False Sepals,Color,SterileFloretLength(in),SterileFloretLength(cm),PanicleLength(in),AvgInflorescencesPerPanicle
Braatz_images\2019_08_19_done\16C\P8091414.JPG,P8091414_1.jpg,2019-08-19,C16,C16,1,0.8896,Wasp,100,,Coleoptera,0,Sphecodes,0,0.0003,0.9575,Hydrangea paniculata,Quick Fire,14001,Open,0,Lacy panicle,4,Pink,1.25,,4,25.9
Braatz_images\2019_08_19_done\16C\P8091416.JPG,P8091416_1.jpg,2019-08-19,C16,C16,1,0.7152,Apis_mellifera,96,,Apis_mellifera,3.8,Osmia_bicornis,0,0.1781,0.9707,Hydrangea paniculata,Quick Fire,14001,Open,0,Lacy panicle,4,Pink,1.25,,4,25.9
Braatz_images\2019_08_19_done\16C\P8091418.JPG,P8091418_1.jpg,2019-08-19,C16,C16,1,0.807,Wasp,100,,Lasioglossum,0,Andrena,0,0.0021,0.9575,Hydrangea paniculata,Quick Fire,14001,Open,0,Lacy panicle,4,Pink,1.25,,4,25.9
Braatz_images\2019_08_19_done\16C\P8091419.JPG,P8091419_1.jpg,2019-08-19,C16,C16,1,0.8181,Wasp,100,,Lasioglossum,0,Andrena,0,0.0029,0.9575,Hydrangea paniculata,Quick Fire,14001,Open,0,Lacy panicle,4,Pink,1.25,,4,25.9
Braatz_images\2019_08_19_done\16C\P8091420.JPG,P8091420_1.jpg,2019-08-19,C16,C16,1,0.8127,Wasp,100,,Lasioglossum,0,Andrena,0,0.0008,0.9575,Hydrangea paniculata,Quick Fire,14001,Open,0,Lacy panicle,4,Pink,1.25,,4,25.9
Braatz_images\2019_08_19_done\3C\P8091398.JPG,P8091398_1.jpg,2019-08-19,C3,C3,1,0.8315,Wasp,100,,Coleoptera,0,Syrphidae,0,0.0028,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_08_19_done\3C\P8091399.JPG,P8091399_1.jpg,2019-08-19,C3,C3,1,0.7643,Wasp,84,,Coleoptera,16,Syrphidae,0,0.4406,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_08_19_done\3C\P8091400.JPG,P8091400_1.jpg,2019-08-19,C3,C3,1,0.8976,Wasp,99.8,,Coleoptera,0.2,Sphecodes,0,0.015,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_08_19_done\3C\P8091401.JPG,P8091401_1.jpg,2019-08-19,C3,C3,1,0.8707,Wasp,99.7,,Coleoptera,0.3,Diptera,0,0.0205,0.9575,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_08_19_done\3C\P8091402.JPG,P8091402_1.jpg,2019-08-19,C3,C3,1,0.8417,Apis_mellifera,99,,Apis_mellifera,0.7,Apis_florea,0.1,0.0655,0.9707,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_08_19_done\3C\P8091403.JPG,P8091403_1.jpg,2019-08-19,C3,C3,1,0.8594,Apis_mellifera,100,,Apis_mellifera,0,Apis_dorsata,0,0.0034,0.9707,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_08_19_done\3C\P8091404.JPG,P8091404_1.jpg,2019-08-19,C3,C3,1,0.8728,Apis_mellifera,99.8,,Apis_dorsata,0,Apis_mellifera,0,0.0227,0.9707,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_08_19_done\3C\P8091405.JPG,P8091405_1.jpg,2019-08-19,C3,C3,1,0.8453,Apis_mellifera,99.8,,Apis_mellifera,0.1,Meliponini,0,0.0177,0.9707,Hydrangea paniculata,Quick Fire,14011,Open,0,Lacy panicle,4,Pink,1.25,,4,542.8
Braatz_images\2019_08_19_done\5A\P8091344.JPG,P8091344_1.jpg,2019-08-19,A5,A5,1,0.7741,Wasp,95.7,,Dianthidium,3.7,Anthidium_florentinum,0.2,0.2106,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091345.JPG,P8091345_1.jpg,2019-08-19,A5,A5,1,0.8192,Apis_mellifera,98.9,,Apis_mellifera,0.7,Osmia_bicornis,0.1,0.0762,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091346.JPG,P8091346_1.jpg,2019-08-19,A5,A5,1,0.7945,Apis_mellifera,98.4,,Apis_mellifera,1.4,Syrphidae,0.1,0.0939,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091347.JPG,P8091347_1.jpg,2019-08-19,A5,A5,1,0.8951,Wasp,100,,Coleoptera,0,Syrphidae,0,0.0005,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091348.JPG,P8091348_1.jpg,2019-08-19,A5,A5,1,0.8916,Wasp,100,,Coleoptera,0,Hylaeus,0,0.0001,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091349.JPG,P8091349_1.jpg,2019-08-19,A5,A5,1,0.8898,Wasp,100,,Sphecodes,0,Coleoptera,0,0.0001,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091352.JPG,P8091352_1.jpg,2019-08-19,A5,A5,1,0.8064,Wasp,100,,Syrphidae,0,Coleoptera,0,0.0005,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091353.JPG,P8091353_1.jpg,2019-08-19,A5,A5,1,0.7924,Wasp,99.8,,Syrphidae,0.2,Coleoptera,0,0.0114,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091355.JPG,P8091355_1.jpg,2019-08-19,A5,A5,1,0.7242,Halictus_scabiosae,45.9,,Halictus_rubicundus,21.3,Andrena_prunorum,6.6,1.8707,0.9604,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091356.JPG,P8091356_1.jpg,2019-08-19,A5,A5,1,0.7571,Apis_mellifera,99.5,,Apis_mellifera,0.3,Osmia_bicornis,0.1,0.0401,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091357.JPG,P8091357_1.jpg,2019-08-19,A5,A5,1,0.796,Wasp,85.6,,Thalestria,6.1,Syrphidae,2.5,0.6638,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091358.JPG,P8091358_1.jpg,2019-08-19,A5,A5,1,0.7963,Apis_mellifera,99.7,,Syrphidae,0.1,Bombus_huntii,0.1,0.0263,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091359.JPG,P8091359_1.jpg,2019-08-19,A5,A5,1,0.8249,Apis_mellifera,99.7,,Apis_mellifera,0.1,Apis_dorsata,0.1,0.0232,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091360.JPG,P8091360_1.jpg,2019-08-19,A5,A5,1,0.7025,Wasp,96.7,,Syrphidae,1.6,Agapostemon_splendens,1.2,0.1819,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091361.JPG,P8091361_1.jpg,2019-08-19,A5,A5,1,0.8016,Apis_mellifera,94.4,,Apis_mellifera,4.9,Osmia_bicornis,0.5,0.2505,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091362.JPG,P8091362_1.jpg,2019-08-19,A5,A5,1,0.8028,Apis_mellifera,97.1,,Apis_mellifera,2.8,Apis_florea,0,0.1378,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091363.JPG,P8091363_1.jpg,2019-08-19,A5,A5,1,0.8058,Wasp,95,,Coleoptera,5,Syrphidae,0,0.1995,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091364.JPG,P8091364_1.jpg,2019-08-19,A5,A5,1,0.8604,Wasp,100,,Coleoptera,0,Sphecodes,0,0.0002,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091365.JPG,P8091365_1.jpg,2019-08-19,A5,A5,1,0.7523,Apis_mellifera,99.7,,Apis_mellifera,0.2,Andrena,0,0.0222,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091366.JPG,P8091366_1.jpg,2019-08-19,A5,A5,1,0.7917,Apis_mellifera,89.4,,Andrena_florea,10.2,Apis_mellifera,0.4,0.3607,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091367.JPG,P8091367_1.jpg,2019-08-19,A5,A5,1,0.8104,Apis_mellifera,97.9,,Apis_mellifera,2,Osmia_bicornis,0,0.104,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091368.JPG,P8091368_1.jpg,2019-08-19,A5,A5,1,0.7911,Apis_mellifera,86.1,,Apis_mellifera,13.4,Apis_florea,0.1,0.4382,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091369.JPG,P8091369_1.jpg,2019-08-19,A5,A5,1,0.7873,Apis_mellifera,99,,Apis_mellifera,0.7,Osmia_bicornis,0.1,0.0701,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091370.JPG,P8091370_1.jpg,2019-08-19,A5,A5,1,0.7743,Apis_mellifera,98.9,,Syrphidae,0.4,Hylaeus,0.3,0.0868,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091371.JPG,P8091371_1.jpg,2019-08-19,A5,A5,1,0.7318,Wasp,83.9,,Syrphidae,10.9,Nomada,1.8,0.6462,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091373.JPG,P8091373_1.jpg,2019-08-19,A5,A5,1,0.8101,Apis_mellifera,99.1,,Apis_mellifera,0.6,Andrena_flavipes,0,0.0613,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091374.JPG,P8091374_1.jpg,2019-08-19,A5,A5,1,0.8161,Coleoptera,100,,Lepidoptera,0,Wasp,0,0.0003,0.9916,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091375.JPG,P8091375_1.jpg,2019-08-19,A5,A5,1,0.811,Coleoptera,100,,Lepidoptera,0,Wasp,0,0.0011,0.9916,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091376.JPG,P8091376_1.jpg,2019-08-19,A5,A5,1,0.8212,Coleoptera,100,,Lepidoptera,0,Wasp,0,0.0028,0.9916,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091377.JPG,P8091377_1.jpg,2019-08-19,A5,A5,1,0.8055,Coleoptera,100,,Lepidoptera,0,Agapostemon_splendens,0,0.0013,0.9916,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\5A\P8091379.JPG,P8091379_1.jpg,2019-08-19,A5,A5,1,0.8363,Coleoptera,100,,Wasp,0,Agapostemon_splendens,0,0.0002,0.9916,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,4,98.6
Braatz_images\2019_08_19_done\6A\P8091380.JPG,P8091380_1.jpg,2019-08-19,A6,A6,1,0.7838,Coleoptera,61.8,,Syrphidae,34.4,Lepidoptera,1.5,0.858,0.9916,Hydrangea paniculata,Honey Comb,11031,Open,0,Lacy panicle,4,White,2,,12,189.5
Braatz_images\2019_08_19_done\6A\P8091381.JPG,P8091381_1.jpg,2019-08-19,A6,A6,1,0.8148,Coleoptera,82.6,,Lepidoptera,11.7,Syrphidae,4.5,0.6301,0.9916,Hydrangea paniculata,Honey Comb,11031,Open,0,Lacy panicle,4,White,2,,12,189.5
Braatz_images\2019_08_19_done\8B\P8091383.JPG,P8091383_1.jpg,2019-08-19,B8,B8,1,0.7642,Wasp,100,,Syrphidae,0,Ceratina,0,0.0036,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\2019_08_19_done\8B\P8091384.JPG,P8091384_1.jpg,2019-08-19,B8,B8,1,0.7784,Wasp,98.6,,Syrphidae,0.6,Thyreus,0.2,0.0998,0.9575,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\2019_08_19_done\8B\P8091386.JPG,P8091386_1.jpg,2019-08-19,B8,B8,1,0.8149,Apis_mellifera,98.9,,Apis_mellifera,0.7,Apis_florea,0.1,0.0799,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\2019_08_19_done\8B\P8091388.JPG,P8091388_1.jpg,2019-08-19,B8,B8,1,0.8187,Apis_mellifera,100,,Apis_mellifera,0,Apis_dorsata,0,0.0027,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\2019_08_19_done\8B\P8091389.JPG,P8091389_1.jpg,2019-08-19,B8,B8,1,0.7039,Apis_mellifera,99.4,,Apis_mellifera,0.4,Meliponini,0,0.0445,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\2019_08_19_done\8B\P8091390.JPG,P8091390_1.jpg,2019-08-19,B8,B8,1,0.7577,Apis_mellifera,100,,Ruizantheda,0,Anthophora_urbana,0,0.0022,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\2019_08_19_done\8B\P8091391.JPG,P8091391_1.jpg,2019-08-19,B8,B8,1,0.7947,Apis_mellifera,99.9,,Syrphidae,0,Apis_mellifera,0,0.0081,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\2019_08_19_done\8B\P8091392.JPG,P8091392_1.jpg,2019-08-19,B8,B8,1,0.8185,Apis_mellifera,99.9,,Apis_mellifera,0.1,Syrphidae,0,0.0117,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\2019_08_19_done\8B\P8091393.JPG,P8091393_1.jpg,2019-08-19,B8,B8,1,0.7676,Apis_mellifera,99.6,,Apis_mellifera,0.2,Anthophora_urbana,0.1,0.0357,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\2019_08_19_done\8B\P8091394.JPG,P8091394_1.jpg,2019-08-19,B8,B8,1,0.7458,Apis_mellifera,77.5,,Apis_mellifera,22.3,Osmia_bicornis,0.1,0.5456,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\2019_08_19_done\8B\P8091395.JPG,P8091395_1.jpg,2019-08-19,B8,B8,1,0.8262,Apis_mellifera,99.6,,Syrphidae,0.1,Andrena_florea,0.1,0.0299,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\2019_08_19_done\8B\P8091396.JPG,P8091396_1.jpg,2019-08-19,B8,B8,1,0.8329,Apis_mellifera,99.7,,Andrena_flavipes,0.1,Apis_mellifera,0.1,0.0239,0.9707,Hydrangea paniculata,Quick Fire,5079,Open,0,Lacy panicle,4,Pink,1.25,,5,138.7
Braatz_images\2019_08_23_done\11C\P8231593.JPG,P8231593_1.jpg,2019-08-23,C11,C11,1,0.7825,Bombus_affinis,97.2,,Bombus_terricola,2.2,Bombus_citrinus,0.2,0.1527,0.9677,Hydrangea paniculata,Little Quick Fire,14010,Open,0,Lacy panicle,4,Pink,1.25,,7,59.7
Braatz_images\2019_08_23_done\11C\P8231594.JPG,P8231594_1.jpg,2019-08-23,C11,C11,1,0.8025,Bombus_affinis,100,,Bombus_terricola,0,Bombus_vagans_sandersoni,0,0.0001,0.9677,Hydrangea paniculata,Little Quick Fire,14010,Open,0,Lacy panicle,4,Pink,1.25,,7,59.7
Braatz_images\2019_08_23_done\11C\P8231595.JPG,P8231595_1.jpg,2019-08-23,C11,C11,1,0.8341,Bombus_affinis,100,,Bombus_impatiens,0,Bombus_citrinus,0,0.0013,0.9677,Hydrangea paniculata,Little Quick Fire,14010,Open,0,Lacy panicle,4,Pink,1.25,,7,59.7
Braatz_images\2019_08_23_done\11C\P8231596.JPG,P8231596_1.jpg,2019-08-23,C11,C11,1,0.8315,Bombus_affinis,99.9,,Bombus_rufocinctus,0.1,Bombus_vagans_sandersoni,0,0.0129,0.9677,Hydrangea paniculata,Little Quick Fire,14010,Open,0,Lacy panicle,4,Pink,1.25,,7,59.7
Braatz_images\2019_08_23_done\11C\P8231598.JPG,P8231598_1.jpg,2019-08-23,C11,C11,1,0.7779,Bombus_affinis,100,,Bombus_terricola,0,Anthophora_bomboides,0,0,0.9677,Hydrangea paniculata,Little Quick Fire,14010,Open,0,Lacy panicle,4,Pink,1.25,,7,59.7
Braatz_images\2019_08_23_done\11C\P8231599.JPG,P8231599_1.jpg,2019-08-23,C11,C11,1,0.7762,Bombus_affinis,100,,Bombus_hypocrita,0,Bombus_terricola,0,0,0.9677,Hydrangea paniculata,Little Quick Fire,14010,Open,0,Lacy panicle,4,Pink,1.25,,7,59.7
Braatz_images\2019_08_23_done\11C\P8231601.JPG,P8231601_1.jpg,2019-08-23,C11,C11,1,0.7587,Bombus_affinis,100,,Bombus_rufocinctus,0,Bombus_terricola,0,0.0006,0.9677,Hydrangea paniculata,Little Quick Fire,14010,Open,0,Lacy panicle,4,Pink,1.25,,7,59.7
Braatz_images\2019_08_23_done\13B\P8231543.JPG,P8231543_1.jpg,2019-08-23,B13,B13,1,0.7413,Apis_mellifera,99.2,,Apis_mellifera,0.6,Apis_florea,0,0.0556,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_23_done\13B\P8231544.JPG,P8231544_1.jpg,2019-08-23,B13,B13,1,0.771,Apis_mellifera,99.8,,Syrphidae,0.1,Lasioglossum,0,0.019,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_23_done\13B\P8231545.JPG,P8231545_1.jpg,2019-08-23,B13,B13,1,0.8844,Bombus_impatiens,99.4,,Bombus_affinis,0.4,Bombus_griseocollis,0,0.049,0.9491,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_23_done\13B\P8231546.JPG,P8231546_1.jpg,2019-08-23,B13,B13,1,0.8587,Bombus_impatiens,99.6,,Bombus_bimaculatus,0.1,Bombus_griseocollis,0,0.038,0.9491,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_23_done\13B\P8231547.JPG,P8231547_1.jpg,2019-08-23,B13,B13,1,0.78,Apis_mellifera,99.5,,Megachile,0.3,Apis_dorsata,0.1,0.037,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_23_done\13B\P8231548.JPG,P8231548_1.jpg,2019-08-23,B13,B13,1,0.8035,Apis_mellifera,99.9,,Apis_dorsata,0,Bombus_rufocinctus,0,0.0097,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_23_done\13B\P8231549.JPG,P8231549_1.jpg,2019-08-23,B13,B13,1,0.8144,Apis_mellifera,99,,Bombus_rufocinctus,0.2,Syrphidae,0.1,0.0957,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_23_done\13B\P8231550.JPG,P8231550_1.jpg,2019-08-23,B13,B13,1,0.8251,Apis_mellifera,97.6,,Halictus_scabiosae,0.2,Bombus_rufocinctus,0.1,0.2159,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_23_done\13B\P8231551.JPG,P8231551_1.jpg,2019-08-23,B13,B13,1,0.8634,Bombus_impatiens,97.5,,Bombus_griseocollis,1.3,Bombus_bimaculatus,0.6,0.1556,0.9491,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_23_done\13B\P8231552.JPG,P8231552_1.jpg,2019-08-23,B13,B13,1,0.8168,Bombus_impatiens,85.9,,Bombus_affinis,7.3,Bombus_bimaculatus,5.1,0.5606,0.9491,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_23_done\13B\P8231553.JPG,P8231553_1.jpg,2019-08-23,B13,B13,1,0.8428,Bombus_griseocollis,79.6,,Bombus_impatiens,10.3,Bombus_bimaculatus,6.2,0.7254,0.9572,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_23_done\13B\P8231554.JPG,P8231554_1.jpg,2019-08-23,B13,B13,1,0.8846,Bombus_impatiens,91.4,,Bombus_bimaculatus,6.5,Bombus_griseocollis,1.3,0.3756,0.9491,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_23_done\13B\P8231555.JPG,P8231555_1.jpg,2019-08-23,B13,B13,1,0.8518,Lepidoptera,100,,Coleoptera,0,Amegilla,0,0.0002,0.9686,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_23_done\13B\P8231556.JPG,P8231556_1.jpg,2019-08-23,B13,B13,1,0.7727,Apis_mellifera,100,,Apis_mellifera,0,Colletes_hederae,0,0.0006,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_23_done\13B\P8231557.JPG,P8231557_1.jpg,2019-08-23,B13,B13,1,0.8184,Apis_mellifera,100,,Andrena,0,Augochloropsis,0,0.0028,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_23_done\13B\P8231560.JPG,P8231560_1.jpg,2019-08-23,B13,B13,1,0.78,Apis_mellifera,96.4,,Andrena_flavipes,0.5,Osmia,0.3,0.2877,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_23_done\13B\P8231561.JPG,P8231561_1.jpg,2019-08-23,B13,B13,1,0.7808,Apis_mellifera,98.2,,Osmia_bicornis,0.9,Apis_mellifera,0.4,0.1266,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_23_done\13B\P8231562.JPG,P8231562_1.jpg,2019-08-23,B13,B13,1,0.7663,Apis_mellifera,97.7,,Andrena_florea,1.2,Osmia,0.4,0.1563,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_23_done\13B\P8231563.JPG,P8231563_1.jpg,2019-08-23,B13,B13,1,0.8253,Apis_mellifera,98.9,,Osmia,0.3,Apis_mellifera,0.2,0.092,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_23_done\13B\P8231565.JPG,P8231565_1.jpg,2019-08-23,B13,B13,1,0.7887,Apis_mellifera,98.1,,Apis_mellifera,0.7,Osmia_cornuta,0.2,0.1438,0.9707,Hydrangea paniculata,Pinky Winky,7045,Dense,Dense,Lacy panicle,5,Pink-white,1.25,,11,91.2
Braatz_images\2019_08_23_done\13D\P8231688.JPG,P8231688_1.jpg,2019-08-23,13D,D13,1,0.7218,Wasp,86.7,,Syrphidae,7,Meliponini,2.2,0.6099,0.9575,Hydrangea paniculata,Ruby,98053,Half-open,0,Mop-like panicle,4,Pink,0,,0,232.8
Braatz_images\2019_08_23_done\13D\P8231691.JPG,P8231691_1.jpg,2019-08-23,13D,D13,1,0.7889,Apis_florea,56.1,,Apis_mellifera,20.2,Apis_mellifera,19.1,1.1369,0.9627,Hydrangea paniculata,Ruby,98053,Half-open,0,Mop-like panicle,4,Pink,0,,0,232.8
Braatz_images\2019_08_23_done\14C\P8231603.JPG,P8231603_1.jpg,2019-08-23,14C,C14,1,0.7974,Coleoptera,100,,Wasp,0,Lepidoptera,0,0.0005,0.9916,Hydrangea paniculata,Fire Light,18008A,Dense,0,Mop-like panicle,4,Pink,0,,0,94.3
