,Date,Month,Tag.Number,Collector,Cultivar ,Species,AscensionNumber,Inflorescence.Type,False.Sepals,Flower.Type,Flower.shape,PaniclesPerTransect,TotalPaniclesA,AvgInflorescencesPerPanicle,transects_per_plant,TotalPaniclesB,TotalInflorescences_A,TotalInflorescences_B,TotalInflorescences_AB,Start.Time,End.Time,Rain,Wind,Cloud,TempF,InsectRichness,Araneae,Chauliognathus,Cerambycidae,Chrysomelidae,Curculionidae,Mordellidae,Scarabaeoidea,Diptera,Bombyliidae,Calliphoridae,Conopidae,Cecidomyiidae,Culicidae,Dolichopodidae,Drosophilidae,Empididae,Muscidae,Oestroidea,Syrphidae_total,Unknown_Bristly_Flies,Tipulidae,Ulidiidae,Hemiptera,Aphididae,Cicadellidae,Miridae,Reduviidae,Hymenoptera,Xylocopa,Andrenidae,Protandrena,Apis.mellifera,Melissodes,Cerceris,Astata,Chrysididae,Hylaeus,Halictidae,Agapostemon,Augochlora,Green.Sweatbee,Halictus,Lasioglossum,Bombus affinis,Bombus auricomus,Bombus impatiens,Bombus bimaculatus,Bombus griseocollis,Bombus vagans,Symmorphus,Eurytoma,Braconidae,Apocrita,Scolia,Sphecius speciosus,Sphex,Vespidae,Dolichovespula.maculata,Dolichovespula,Lepidoptera,Hesperiidae,Celastrina ladon,Epargyreus clarus,Libythean carinenta,Pieris rapae,Polygonia comma,Vanessa atalanta,Notes
62,45498,Jul,11E,,Seaside Serenade Bar,Hydrangea arborescens,19008B,Dense,4,Mop,Mop,1,NA,388.8,8.3053,8.3053,0,3229.10064,3229.10064,0.540277778,0.54375,0,1,40,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,45498,Jul,2A,,Baby Lace,Hydrangea paniculata,16012,Open,4,Lacy panicle,Lacy,,NA,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
69,45498,Jul,2B,,Phantom,Hydrangea paniculata,1004,Half-open,4,Mop-like panicle,Mop,2.333333333,NA,174.4,44.66894292,104.2275335,0,18177.28184,18177.28184,0.427083333,0.430555556,0,1,35,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78,45499,Jul,10C,,Fire Light,Hydrangea paniculata,14026,Dense,4,Mop-like panicle,Mop,12,NA,76.5,8.573195757,102.8783491,0,7870.193705,7870.193705,0.757638889,0.761111111,0,1,0,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
83,45499,Jul,15B,,Zinfin Doll,Hydrangea paniculata,15049,Half-open,4,Mop-like panicle,Mop,0.666666667,NA,107.9,1.507828,1.005218667,0,108.4630941,108.4630941,0.367361111,0.36875,0,1,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No bugs
91,45499,Jul,25B,,Early Evolution,Hydrangea paniculata,2023-026B,Dense,4,Lacy panicle,Lacy,0.3,NA,NA,0,0,#VALUE!,#VALUE!,NA,0.373611111,0.384027778,0,1,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96,45499,Jul,4D,,Great Star,Hydrangea paniculata,12020,Open,4,Lacy panicle,Lacy,5.666666667,NA,167.9,16.08081945,91.12464356,0,15299.82765,15299.82765,0.727777778,0.73125,0,2,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,45499,Jul,6F,,Invincibelle Spirit,Hydrangea arborescens,16027,Dense,4,Mop,Mop,0,NA,684,8.20449972,0,0,0,0,0.788194444,0.791666667,0,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No bugs and done blooming?
101,45499,Jul,8C,,Strawberry Shake,Hydrangea paniculata,18031A,Very dense,4,Mop-like panicle,Mop,8.666666667,NA,27.1,5.250879821,45.50762511,0,1233.256641,1233.256641,0.75,0.753472222,0,1,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No bugs
103,45501,Jul,4A,,White Diamonds,Hydrangea paniculata,11045,Half-open,4,Mop-like panicle,Mop,8.6,NA,31,9.0432,77.77152,0,2410.91712,2410.91712,0.563888889,0.567361111,0,1,35,78,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1 unknown skipper
107,45502,Jul,12E,,Invincibelle Mini Mauvette,Hydrangea arborescens,17031,Dense,3,Mop,Mop,,4,111.7,1.0048,0,446.8,0,446.8,0.720138889,0.723611111,0,1,25,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No bugs
111,45502,Jul,1E and 2E,,Invincibelle Spirit,Hydrangea arborescens,16027,Dense,4,Mop,Mop,1,NA,663.9,12.3088,12.3088,0,8171.81232,8171.81232,0.744444444,0.747916667,0,2,25,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
118,45502,Jul,8E,,Ryan Gainey,Hydrangea arborescens,9062,Dense,3,Mop,Mop,,2,4,10.6132,0,8,0,8,0.740277778,0.74375,0,2,25,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120,45503,Jul,10E,,Incrediball,Hydrangea arborescens,9050,Dense,4,Mop,Mop,,2,1180.7,9.0432,0,2361.4,0,2361.4,0.699305556,0.702777778,0,2,80,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No bugs and almost done blooming
123,45503,Jul,4A,,White Diamonds,Hydrangea paniculata,11045,Half-open,4,Mop-like panicle,Mop,11.33333333,NA,31,9.0432,102.4896,0,3177.1776,3177.1776,0.729166667,0.732638889,0,2,80,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
127,45504,Jul,1A,,Strawberry Shake,Hydrangea paniculata,18031B,Very dense,4,Mop-like panicle,Mop,4.666666667,NA,68.4,4.148843315,19.3612688,0,1324.310786,1324.310786,0.736111111,0.739583333,0,2,10,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
131,45505,Aug,12B,,Vanilla Strawberry,Hydrangea paniculata,10063,Dense,4,Mop-like panicle,Mop,0,NA,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,0.578472222,0.581944444,0,2,75,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lots of bracts/false sepals, zero panicles listed deliberately"
135,45505,Aug,17B,,Limelight,Hydrangea paniculata,1072,Very dense,4,Mop-like panicle,Mop,8,NA,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,0.605555556,0.609027778,0,1,30,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lots of bracts and no bugs
137,45505,Aug,20B,,Bobo,Hydrangea paniculata,12031,Half-open,4,Mop-like panicle,Mop,,1,132,0.5652,0,132,0,132,0.465972222,0.469444444,0,2,90,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No bugs
139,45505,Aug,22B,,Limelight Prime,Hydrangea paniculata,21039,Half-open,4,Mop-like panicle,Mop,11.66666667,NA,17.7,1.960976723,22.87806177,0,404.9416933,404.9416933,0.404861111,0.408333333,0,2,70,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Only bracts and no flowers open
142,45505,Aug,25B,,Early Evolution,Hydrangea paniculata,2023-026B,Dense,4,Lacy panicle,Lacy,,1,NA,0,0,#VALUE!,#VALUE!,NA,0.611805556,0.615277778,0,1,40,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
158,45506,Aug,2F,,Silver Leaf,Hydrangea arborescens,Unknown,Open,4,Lacy,Lacy,,1,390.5,3.64644432,0,390.5,0,390.5,0.4125,0.415972222,0,2,70,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mostly done blooming--only 2 blooms left
160,45506,Aug,3F,,Lime Rickey,Hydrangea arborescens,14020,Half-open,4,Mop,Mop,,1,371.4,21.59100198,0,371.4,0,371.4,0.415972222,0.419444444,0,2,70,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Almost all done blooming
161,45506,Aug,4F,,Haas Halo,Hydrangea arborescens,18022,Open,3,Lacy,Lacy,,2,563.4285714,9.334897459,0,1126.857143,0,1126.857143,0.420833333,0.424305556,0,2,70,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
163,45506,Aug,6D,,Strawberry Sundae,Hydrangea paniculata,15055,Dense,4,Mop-like panicle,Mop,23,NA,42.8,11.8144796,271.7330307,0,11630.17372,11630.17372,0.488888889,0.492361111,0,2,35,79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
165,45506,Aug,9F,,Incrediball,Hydrangea arborescens,9050,Dense,3,Mop,Mop,,2,557.4,13.163664,0,1114.8,0,1114.8,0.442361111,0.445833333,0,2,70,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No bugs and mostly done blooming
170,45512,Aug,11E,,Seaside Serenade Bar,Hydrangea arborescens,19008B,Dense,4,Mop,Mop,,1,388.8,8.3053,0,388.8,0,388.8,0.44375,0.447222222,0,2,100,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No bugs and nearly done blooming 8/8/24
184,45512,Aug,19D,,Puffer Fish,Hydrangea paniculata,2023-030,Half-open,4,Mop-like panicle,Mop,9,NA,55.8,2.333724365,21.00351928,0,1171.996376,1171.996376,0.349305556,0.352777778,0,1,85,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
186,45512,Aug,3E,,Bounty,Hydrangea arborescens,12019,Half-open,4,Mop,Mop,,2,528.4,17.0973,0,1056.8,0,1056.8,0.694444444,0.697916667,0,2,85,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No bugs
189,45512,Aug,4F,,Haas Halo,Hydrangea arborescens,18022,Open,3,Lacy,Lacy,0.666666667,NA,563.4285714,9.334897459,6.223264973,0,3506.365293,3506.365293,0.661805556,0.665277778,0,2,100,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
195,45512,Aug,9C,,Pillow Talk,Hydrangea paniculata,14021,Very dense,4,Mop-like panicle,Mop,3.333333333,NA,120.2,6.48256768,21.60855893,0,2597.348784,2597.348784,0.676388889,0.679861111,0,2,90,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
199,45513,Aug,23B,,Quick Fire Fabulous,Hydrangea paniculata,No tag,Dense,5,Mop-like panicle,Mop,,14,60.9,4.412197627,0,852.6,0,852.6,0.489583333,0.493055556,0,2,100,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
200,45513,Aug,2A,,Baby Lace,Hydrangea paniculata,16012,Open,4,Lacy panicle,Lacy,9,NA,NA,#VALUE!,#VALUE!,#VALUE!,#VALUE!,NA,0.413888889,0.417361111,0,2,100,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
204,45513,Aug,4A,,White Diamonds,Hydrangea paniculata,11045,Half-open,4,Mop-like panicle,Mop,2.333333333,NA,31,9.0432,21.1008,0,654.1248,654.1248,0.421527778,0.425,0,2,100,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
205,45513,Aug,6A,,Honey Comb,Hydrangea paniculata,11031,Open,4,Lacy panicle,Lacy,8,NA,189.5,15.0877,120.7016,0,22872.9532,22872.9532,0.427083333,0.430555556,0,2,100,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
207,45513,Aug,7A,,Tickled Pink,Hydrangea paniculata,11044,Half-open,4,Lacy panicle,Lacy,12.66666667,NA,174.2,4.0192,50.90986667,0,8868.498773,8868.498773,0.388888889,0.392361111,0,2,80,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
215,45518,Aug,10D,,Daimond Rogue,Hydrangea paniculata,17047,Half-open,4,Mop-like panicle,Mop,4.666666667,NA,109,9.334897459,43.56285481,0,4748.351174,4748.351174,0.413194444,0.416666667,0,1,15,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
216,45518,Aug,10F,,Incrediball,Hydrangea arborescens,16025,Dense,4,Mop,Mop,,1,245,3.407399637,0,245,0,245,NA,NA,0,2,50,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No pollinators seen
218,45518,Aug,11F,,Invincibelle,Hydrangea arborescens,16026,Very dense,4,Mop,Mop,,1,119,2.143298939,0,119,0,119,NA,NA,0,2,50,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saw some flies but failed to catch
220,45518,Aug,12F,,White Dome,Hydrangea arborescens,2068,Open,4,Lacy,Lacy,0,NA,278.5,#VALUE!,#VALUE!,0,#VALUE!,0,NA,NA,0,2,40,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Past bloom but still noticed a couple flies on levaes/fruit
221,45518,Aug,13D,,Ruby,Hydrangea paniculata,98053,Half-open,4,Mop-like panicle,Mop,,34,232.8,13.163664,0,7915.2,0,7915.2,0.440972222,0.444444444,0,1,30,76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
226,45518,Aug,20D,,Early Evolution,Hydrangea paniculata,2023-026A,Open,4,Lacy panicle,Lacy,0,NA,NA,1.037210829,0,#VALUE!,#VALUE!,0,0.381944444,0.385416667,0,0,5,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No pollinators seen, past bloom"
228,45518,Aug,2F,,Silver Leaf,Hydrangea arborescens,Unknown,Open,4,Lacy,Lacy,,1,390.5,3.64644432,0,390.5,0,390.5,0.545833333,0.549305556,0,2,80,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No pollinators seen
229,45518,Aug,3F,,Lime Rickey,Hydrangea arborescens,14020,Half-open,4,Mop,Mop,0,NA,371.4,21.59100198,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Past bloom but still noticed a couple flies on levaes/fruit
231,45518,Aug,5D,,Brussels Lace,Hydrangea paniculata,96102,Open,4,Lacy panicle,Lacy,25.33333333,NA,492.1,6.810747669,172.5389409,0,84906.41284,84906.41284,0.345833333,0.349305556,0,0,5,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
232,45518,Aug,5F,,Bella Anna,Hydrangea arborescens,10067,Half-open,4,Mop,Mop,0,NA,88,3.407399637,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No data taken since past bloom but still noticed a couple flies on levaes/fruit
233,45518,Aug,6D,,Strawberry Sundae,Hydrangea paniculata,15055,Dense,4,Mop-like panicle,Mop,14,NA,42.8,11.8144796,165.4027144,0,7079.236174,7079.236174,0.354861111,0.358333333,0,0,5,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
236,45518,Aug,7F,,Silver Leaf,Hydrangea arborescens,3094,Open,4,Lacy,Lacy,0,NA,460,7.147030867,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No data taken since past bloom but still noticed a couple flies on levaes/fruit
238,45518,Aug,8F,,Pink Pincushion,Hydrangea arborescens,11029,Half-open,4,Lacy,Lacy,0,NA,424.5,3.893592213,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No data taken since past bloom but still noticed a couple flies on levaes/fruit
239,45518,Aug,9F,,Incrediball,Hydrangea arborescens,9050,Dense,3,Mop,Mop,0,NA,557.4,13.163664,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No data taken since past bloom but still noticed a couple flies on levaes/fruit
240,45524,Aug,1A,,Strawberry Shake,Hydrangea paniculata,18031B,Very dense,4,Mop-like panicle,Mop,2.333333333,NA,68.4,4.148843315,9.680634402,0,662.1553931,662.1553931,0.544444444,0.547916667,0,2,20,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
250,45525,Aug,12D,,Phantom,Hydrangea paniculata,1004,Dense,4,Mop-like panicle,Mop,2.666666667,NA,98.3,21.00351928,56.00938476,0,5505.722521,5505.722521,0.396527778,0.4,0,0,5,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
253,45525,Aug,14C,,Fire Light,Hydrangea paniculata,18008A,Dense,4,Mop-like panicle,Mop,,9,94.3,8.573195757,0,848.7,0,848.7,0.477083333,0.480555556,0,1,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
